id,scenario,plant_id,timestep,discharge,spill,bypass,controlled_inflow,controlled_outflow,volume_res
309,10,49900,31,16.858883846614987,0.0,0.0,16.858883846614987,16.858883846614987,0.0
310,1,49900,32,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
311,2,49900,32,9.283618541830569,0.0,0.0,9.283618541830569,9.283618541830569,0.0
312,3,49900,32,30.286328568930834,0.0,0.0,30.286328568930834,30.286328568930834,0.0
313,4,49900,32,20.52599659061107,0.0,0.0,20.52599659061107,20.52599659061107,0.0
314,5,49900,32,16.77853724101756,0.0,0.0,16.77853724101756,16.77853724101756,0.0
315,6,49900,32,25.776674097386113,0.0,0.0,25.776674097386113,25.776674097386113,0.0
316,7,49900,32,26.53886921933735,0.0,0.0,26.53886921933735,26.53886921933735,0.0
317,8,49900,32,30.286328568930834,0.0,0.0,30.286328568930834,30.286328568930834,0.0
318,9,49900,32,16.45071138211382,0.0,0.0,16.45071138211382,16.45071138211382,0.0
319,10,49900,32,13.031077891424054,0.0,0.0,13.031077891424054,13.031077891424054,0.0
320,1,49900,33,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
321,2,49900,33,9.198930194947117,0.0,0.0,9.198930194947117,9.198930194947117,0.0
322,3,49900,33,30.413361089256064,0.0,0.0,30.413361089256064,30.413361089256064,0.0
323,4,49900,33,20.568340764052813,0.0,0.0,20.568340764052813,20.568340764052813,0.0
324,5,49900,33,16.77853724101756,0.0,0.0,16.77853724101756,16.77853724101756,0.0
325,6,49900,33,25.86136244426962,0.0,0.0,25.86136244426962,25.86136244426962,0.0
326,7,49900,33,26.623557566220818,0.0,0.0,26.623557566220818,26.623557566220818,0.0
327,8,49900,33,35.36192169957415,0.0,0.0,35.36192169957415,35.36192169957415,0.0
328,9,49900,33,20.568340764052813,0.0,0.0,20.568340764052813,20.568340764052813,0.0
329,10,49900,33,12.988733717982335,0.0,0.0,12.988733717982335,12.988733717982335,0.0
330,1,49900,34,32.80157247136982,0.0,0.0,32.80157247136982,32.80157247136982,0.0
331,2,49900,34,5.574542136550406,0.0,0.0,5.574542136550406,5.574542136550406,0.0
332,3,49900,34,27.21241476527671,0.0,0.0,27.21241476527671,27.21241476527671,0.0
333,4,49900,34,17.155673572864785,0.0,0.0,17.155673572864785,17.155673572864785,0.0
334,5,49900,34,13.302353789666943,0.0,0.0,13.302353789666943,13.302353789666943,0.0
335,6,49900,34,22.57572777340676,0.0,0.0,22.57572777340676,22.57572777340676,0.0
336,7,49900,34,23.35909498207887,0.0,0.0,23.35909498207887,23.35909498207887,0.0
337,8,49900,34,27.21241476527671,0.0,0.0,27.21241476527671,27.21241476527671,0.0
338,9,49900,34,16.55657181571817,0.0,0.0,16.55657181571817,16.55657181571817,0.0
339,10,49900,34,9.42786191974825,0.0,0.0,9.42786191974825,9.42786191974825,0.0
340,1,49900,35,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
341,2,49900,35,9.071897674621908,0.0,0.0,9.071897674621908,9.071897674621908,0.0
342,3,49900,35,30.646254043185582,0.0,0.0,30.646254043185582,30.646254043185582,0.0
343,4,49900,35,16.556571815718154,0.0,0.0,16.556571815718154,16.556571815718154,0.0
344,5,49900,35,12.703252032520313,0.0,0.0,12.703252032520313,12.703252032520313,0.0
345,6,49900,35,30.837485794212768,0.0,0.0,30.837485794212768,30.837485794212768,0.0
346,7,49900,35,26.792934259987764,0.0,0.0,26.792934259987764,26.792934259987764,0.0
347,8,49900,35,30.646254043185582,0.0,0.0,30.646254043185582,30.646254043185582,0.0
348,9,49900,35,16.556571815718154,0.0,0.0,16.556571815718154,16.556571815718154,0.0
349,10,49900,35,12.925217457819743,0.0,0.0,12.925217457819743,12.925217457819743,0.0
350,1,49900,36,40.758081687959695,0.0,0.0,40.758081687959695,40.758081687959695,0.0
351,2,49900,36,5.865487586327488,0.0,0.0,5.865487586327488,5.865487586327488,0.0
352,3,49900,36,27.88445777602939,0.0,0.0,27.88445777602939,27.88445777602939,0.0
353,4,49900,36,16.64126016260162,0.0,0.0,16.64126016260162,16.64126016260162,0.0
354,5,49900,36,13.72033175976921,0.0,0.0,13.72033175976921,13.72033175976921,0.0
355,6,49900,36,23.163082437275982,0.0,0.0,23.163082437275982,23.163082437275982,0.0
356,7,49900,36,25.23521505376346,0.0,0.0,25.23521505376346,25.23521505376346,0.0
357,8,49900,36,27.88445777602939,0.0,0.0,27.88445777602939,27.88445777602939,0.0
358,9,49900,36,16.64126016260162,0.0,0.0,16.64126016260162,16.64126016260162,0.0
359,10,49900,36,9.803495716408776,0.0,0.0,9.803495716408776,9.803495716408776,0.0
360,1,49900,37,38.62994548724301,0.0,0.0,38.62994548724301,38.62994548724301,0.0
361,2,49900,37,12.485140512407432,0.0,0.0,12.485140512407432,12.485140512407432,0.0
362,3,49900,37,34.673487395876265,0.0,0.0,34.673487395876265,34.673487395876265,0.0
363,4,49900,37,16.662432249322478,0.0,0.0,16.662432249322478,16.662432249322478,0.0
364,5,49900,37,20.403500946011743,0.0,0.0,20.403500946011743,20.403500946011743,0.0
365,6,49900,37,29.909767883681216,0.0,0.0,29.909767883681216,29.909767883681216,0.0
366,7,49900,37,30.714307179074083,0.0,0.0,30.714307179074083,30.714307179074083,0.0
367,8,49900,37,32.299491557703654,0.0,0.0,32.299491557703654,32.299491557703654,0.0
368,9,49900,37,16.662432249322478,0.0,0.0,16.662432249322478,16.662432249322478,0.0
369,10,49900,37,16.44432072920959,0.0,0.0,16.44432072920959,16.44432072920959,0.0
370,1,49900,38,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
371,2,49900,38,8.7543163738089,0.0,0.0,8.7543163738089,8.7543163738089,0.0
372,3,49900,38,31.23907247136988,0.0,0.0,31.23907247136988,31.23907247136988,0.0
373,4,49900,38,16.725948509485082,0.0,0.0,16.725948509485082,16.725948509485082,0.0
374,5,49900,38,16.77853724101756,0.0,0.0,16.77853724101756,16.77853724101756,0.0
375,6,49900,38,26.411836699012127,0.0,0.0,26.411836699012127,26.411836699012127,0.0
376,7,49900,38,27.21637599440511,0.0,0.0,27.21637599440511,27.21637599440511,0.0
377,8,49900,38,31.23907247136988,0.0,0.0,31.23907247136988,31.23907247136988,0.0
378,9,49900,38,16.725948509485082,0.0,0.0,16.725948509485082,16.725948509485082,0.0
379,10,49900,38,12.777012850773662,0.0,0.0,12.777012850773662,12.777012850773662,0.0
380,1,49900,39,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
381,2,49900,39,9.368306888714052,0.0,0.0,9.368306888714052,9.368306888714052,0.0
382,3,49900,39,28.804282498470155,0.0,0.0,28.804282498470155,28.804282498470155,0.0
383,4,49900,39,17.403455284552855,0.0,0.0,17.403455284552855,17.403455284552855,0.0
384,5,49900,39,17.434871929364462,0.0,0.0,17.434871929364462,17.434871929364462,0.0
385,6,49900,39,23.95587463939157,0.0,0.0,23.95587463939157,23.95587463939157,0.0
386,7,49900,39,24.760413934784513,0.0,0.0,24.760413934784513,24.760413934784513,0.0
387,8,49900,39,28.804282498470155,0.0,0.0,28.804282498470155,28.804282498470155,0.0
388,9,49900,39,17.403455284552855,0.0,0.0,17.403455284552855,17.403455284552855,0.0
389,10,49900,39,13.39100336567882,0.0,0.0,13.39100336567882,13.39100336567882,0.0
390,1,49900,40,40.75808168795974,0.0,0.0,40.75808168795974,40.75808168795974,0.0
391,2,49900,40,7.450281696077327,0.0,0.0,7.450281696077327,7.450281696077327,0.0
392,3,49900,40,35.22092731007958,0.0,0.0,35.22092731007958,35.22092731007958,0.0
393,4,49900,40,18.92784552845529,0.0,0.0,18.92784552845529,18.92784552845529,0.0
394,5,49900,40,15.707395517215538,0.0,0.0,15.707395517215538,15.707395517215538,0.0
395,6,49900,40,25.61593210258141,0.0,0.0,25.61593210258141,25.61593210258141,0.0
396,7,49900,40,26.441643484695224,0.0,0.0,26.441643484695224,26.441643484695224,0.0
397,8,49900,40,27.709246562511698,0.0,0.0,27.709246562511698,27.709246562511698,0.0
398,9,49900,40,19.835952427784644,0.0,0.0,19.835952427784644,19.835952427784644,0.0
399,10,49900,40,11.578838606646432,0.0,0.0,11.578838606646432,11.578838606646432,0.0
400,1,49900,41,32.80157247136987,0.0,0.0,32.80157247136987,32.80157247136987,0.0
401,2,49900,41,11.549031820963378,0.0,0.0,11.549031820963378,11.549031820963378,0.0
402,3,49900,41,32.80157247136986,0.0,0.0,32.80157247136986,32.80157247136986,0.0
403,4,49900,41,21.646128145685022,0.0,0.0,21.646128145685022,21.646128145685022,0.0
404,5,49900,41,19.890833988985076,0.0,0.0,19.890833988985076,19.890833988985076,0.0
405,6,49900,41,27.80496000524519,0.0,0.0,27.80496000524519,27.80496000524519,0.0
406,7,49900,41,28.65184347407988,0.0,0.0,28.65184347407988,28.65184347407988,0.0
407,8,49900,41,32.80157247136986,0.0,0.0,32.80157247136986,32.80157247136986,0.0
408,9,49900,41,21.646128145685022,0.0,0.0,21.646128145685022,21.646128145685022,0.0
409,10,49900,41,15.719932904974225,0.0,0.0,15.719932904974225,15.719932904974225,0.0
410,1,49900,42,32.80157247136993,0.0,0.0,32.80157247136993,32.80157247136993,0.0
411,2,49900,42,4.211521002709992,0.0,0.0,4.211521002709992,4.211521002709992,0.0
412,3,49900,42,26.249153116531165,0.0,0.0,26.249153116531165,26.249153116531165,0.0
413,4,49900,42,20.51575203252034,0.0,0.0,20.51575203252034,20.51575203252034,0.0
414,5,49900,42,12.426290650406484,0.0,0.0,12.426290650406484,12.426290650406484,0.0
415,6,49900,42,21.316056910569102,0.0,0.0,21.316056910569102,21.316056910569102,0.0
416,7,49900,42,22.141768292682933,0.0,0.0,22.141768292682933,22.141768292682933,0.0
417,8,49900,42,26.249153116531165,0.0,0.0,26.249153116531165,26.249153116531165,0.0
418,9,49900,42,16.55484756097559,0.0,0.0,16.55484756097559,16.55484756097559,0.0
419,10,49900,42,12.279810298103,0.0,0.0,12.279810298103,12.279810298103,0.0
420,1,49900,43,33.65282695165662,0.0,0.0,33.65282695165662,33.65282695165662,0.0
421,2,49900,43,13.645205000437105,0.0,0.0,13.645205000437105,13.645205000437105,0.0
422,3,49900,43,40.75808168795974,0.0,0.0,40.75808168795974,40.75808168795974,0.0
423,4,49900,43,21.42615176151762,0.0,0.0,21.42615176151762,21.42615176151762,0.0
424,5,49900,43,21.90231882157532,0.0,0.0,21.90231882157532,21.90231882157532,0.0
425,6,49900,43,31.810855406941155,0.0,0.0,31.810855406941155,31.810855406941155,0.0
426,7,49900,43,32.63656678905501,0.0,0.0,32.63656678905501,32.63656678905501,0.0
427,8,49900,43,33.65282695165662,0.0,0.0,33.65282695165662,33.65282695165662,0.0
428,9,49900,43,21.42615176151762,0.0,0.0,21.42615176151762,21.42615176151762,0.0
429,10,49900,43,17.77376191100621,0.0,0.0,17.77376191100621,17.77376191100621,0.0
430,1,49900,44,32.80157247136987,0.0,0.0,32.80157247136987,32.80157247136987,0.0
431,2,49900,44,14.089682227467442,0.0,0.0,14.089682227467442,14.089682227467442,0.0
432,3,49900,44,40.75808168795974,0.0,0.0,40.75808168795974,40.75808168795974,0.0
433,4,49900,44,22.527100271002695,0.0,0.0,22.527100271002695,22.527100271002695,0.0
434,5,49900,44,22.431484395489115,0.0,0.0,22.431484395489115,22.431484395489115,0.0
435,6,49900,44,32.42470932773843,0.0,0.0,32.42470932773843,32.42470932773843,0.0
436,7,49900,44,34.04485204126232,0.0,0.0,34.04485204126232,34.04485204126232,0.0
437,8,49900,44,32.80157247136987,0.0,0.0,32.80157247136987,32.80157247136987,0.0
438,9,49900,44,22.527100271002695,0.0,0.0,22.527100271002695,22.527100271002695,0.0
439,10,49900,44,18.260583311478268,0.0,0.0,18.260583311478268,18.260583311478268,0.0
440,1,49900,45,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
441,2,49900,45,14.957737783023,0.0,0.0,14.957737783023,14.957737783023,0.0
442,3,49900,45,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
443,4,49900,45,20.978815814943847,0.0,0.0,20.978815814943847,20.978815814943847,0.0
444,5,49900,45,19.160738482384808,0.0,0.0,19.160738482384808,19.160738482384808,0.0
445,6,49900,45,30.83408069823786,0.0,0.0,30.83408069823786,30.83408069823786,0.0
446,7,49900,45,31.65979208035168,0.0,0.0,31.65979208035168,31.65979208035168,0.0
447,8,49900,45,40.75808168795974,0.0,0.0,40.75808168795974,40.75808168795974,0.0
448,9,49900,45,23.289295392953914,0.0,0.0,23.289295392953914,23.289295392953914,0.0
449,10,49900,45,19.107466780312954,0.0,0.0,19.107466780312954,19.107466780312954,0.0
450,1,49900,46,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
451,2,49900,46,12.857466780312965,0.0,0.0,12.857466780312965,12.857466780312965,0.0
452,3,49900,46,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
453,4,49900,46,21.252540650406512,0.0,0.0,21.252540650406512,21.252540650406512,0.0
454,5,49900,46,19.372459349593484,0.0,0.0,19.372459349593484,19.372459349593484,0.0
455,6,49900,46,27.804960005245224,0.0,0.0,27.804960005245224,27.804960005245224,0.0
456,7,49900,46,28.630671387359033,0.0,0.0,28.630671387359033,28.630671387359033,0.0
457,8,49900,46,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
458,9,49900,46,21.252540650406512,0.0,0.0,21.252540650406512,21.252540650406512,0.0
459,10,49900,46,19.276843474079907,0.0,0.0,19.276843474079907,19.276843474079907,0.0
460,1,49900,47,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
461,2,49900,47,15.169458650231665,0.0,0.0,15.169458650231665,15.169458650231665,0.0
462,3,49900,47,32.80157247136987,0.0,0.0,32.80157247136987,32.80157247136987,0.0
463,4,49900,47,23.649220867208662,0.0,0.0,23.649220867208662,23.649220867208662,0.0
464,5,49900,47,23.532432904974215,0.0,0.0,23.532432904974215,23.532432904974215,0.0
465,6,49900,47,30.201640222047384,0.0,0.0,30.201640222047384,30.201640222047384,0.0
466,7,49900,47,31.02735160416121,0.0,0.0,31.02735160416121,31.02735160416121,0.0
467,8,49900,47,32.80157247136987,0.0,0.0,32.80157247136987,32.80157247136987,0.0
468,9,49900,47,23.649220867208662,0.0,0.0,23.649220867208662,23.649220867208662,0.0
469,10,49900,47,19.361531820963364,0.0,0.0,19.361531820963364,19.361531820963364,0.0
470,1,49900,48,32.80157247136987,0.0,0.0,32.80157247136987,32.80157247136987,0.0
471,2,49900,48,15.317663257277738,0.0,0.0,15.317663257277738,15.317663257277738,0.0
472,3,49900,48,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
473,4,49900,48,27.263637555730444,0.0,0.0,27.263637555730444,27.263637555730444,0.0
474,5,49900,48,23.53243290497423,0.0,0.0,23.53243290497423,23.53243290497423,0.0
475,6,49900,48,27.868476265407782,0.0,0.0,27.868476265407782,27.868476265407782,0.0
476,7,49900,48,28.694187647521645,0.0,0.0,28.694187647521645,28.694187647521645,0.0
477,8,49900,48,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
478,9,49900,48,27.263637555730444,0.0,0.0,27.263637555730444,27.263637555730444,0.0
479,10,49900,48,19.425048081125972,0.0,0.0,19.425048081125972,19.425048081125972,0.0
480,1,49900,49,32.80157247136987,0.0,0.0,32.80157247136987,32.80157247136987,0.0
481,2,49900,49,9.448760818253392,0.0,0.0,9.448760818253392,9.448760818253392,0.0
482,3,49900,49,32.801572471369916,0.0,0.0,32.801572471369916,32.801572471369916,0.0
483,4,49900,49,21.231368563685677,0.0,0.0,21.231368563685677,21.231368563685677,0.0
484,5,49900,49,23.850014205787218,0.0,0.0,23.850014205787218,23.850014205787218,0.0
485,6,49900,49,27.783787918524357,0.0,0.0,27.783787918524357,27.783787918524357,0.0
486,7,49900,49,28.630671387359065,0.0,0.0,28.630671387359065,28.630671387359065,0.0
487,8,49900,49,32.801572471369916,0.0,0.0,32.801572471369916,32.801572471369916,0.0
488,9,49900,49,27.78378791852439,0.0,0.0,27.78378791852439,27.78378791852439,0.0
489,10,49900,49,19.679113121776368,0.0,0.0,19.679113121776368,19.679113121776368,0.0
490,1,49900,50,40.758081687959816,0.0,0.0,40.758081687959816,40.758081687959816,0.0
491,2,49900,50,17.439789317248003,0.0,0.0,17.439789317248003,17.439789317248003,0.0
492,3,49900,50,35.66895598391468,0.0,0.0,35.66895598391468,35.66895598391468,0.0
493,4,49900,50,24.009146341463424,0.0,0.0,24.009146341463424,24.009146341463424,0.0
494,5,49900,50,25.73924731182796,0.0,0.0,25.73924731182796,25.73924731182796,0.0
495,6,49900,50,35.66895598391467,0.0,0.0,35.66895598391467,35.66895598391467,0.0
496,7,49900,50,37.9090993530903,0.0,0.0,37.9090993530903,37.9090993530903,0.0
497,8,49900,50,35.66895598391468,0.0,0.0,35.66895598391468,35.66895598391468,0.0
498,9,49900,50,24.009146341463424,0.0,0.0,24.009146341463424,24.009146341463424,0.0
499,10,49900,50,21.589518314537983,0.0,0.0,21.589518314537983,21.589518314537983,0.0
500,1,49900,51,32.80157247136987,0.0,0.0,32.80157247136987,32.80157247136987,0.0
501,2,49900,51,15.190630736952537,0.0,0.0,15.190630736952537,15.190630736952537,0.0
502,3,49900,51,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
503,4,49900,51,21.21019647696478,0.0,0.0,21.21019647696478,21.21019647696478,0.0
504,5,49900,51,19.52066395663958,0.0,0.0,19.52066395663958,19.52066395663958,0.0
505,6,49900,51,27.76261583180349,0.0,0.0,27.76261583180349,27.76261583180349,0.0
506,7,49900,51,28.609499300638184,0.0,0.0,28.609499300638184,28.609499300638184,0.0
507,8,49900,51,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
508,9,49900,51,21.21019647696478,0.0,0.0,21.21019647696478,21.21019647696478,0.0
509,10,49900,51,19.38270390768423,0.0,0.0,19.38270390768423,19.38270390768423,0.0
510,1,49900,52,32.80157247136988,0.0,0.0,32.80157247136988,32.80157247136988,0.0
511,2,49900,52,8.697493224932243,0.0,0.0,8.697493224932243,8.697493224932243,0.0
512,3,49900,52,32.801572471369866,0.0,0.0,32.801572471369866,32.801572471369866,0.0
513,4,49900,52,27.745678162426795,0.0,0.0,27.745678162426795,27.745678162426795,0.0
514,5,49900,52,19.4994918699187,0.0,0.0,19.4994918699187,19.4994918699187,0.0
515,6,49900,52,27.783787918524343,0.0,0.0,27.783787918524343,27.783787918524343,0.0
516,7,49900,52,28.63067138735904,0.0,0.0,28.63067138735904,28.63067138735904,0.0
517,8,49900,52,27.78378791852435,0.0,0.0,27.78378791852435,27.78378791852435,0.0
518,9,49900,52,21.23136856368564,0.0,0.0,21.23136856368564,21.23136856368564,0.0
519,10,49900,52,19.38270390768425,0.0,0.0,19.38270390768425,19.38270390768425,0.0
520,1,49900,53,32.801572471369816,0.0,0.0,32.801572471369816,32.801572471369816,0.0
521,2,49900,53,15.574762638467384,0.0,0.0,15.574762638467384,15.574762638467384,0.0
522,3,49900,53,40.75808168795974,0.0,0.0,40.75808168795974,40.75808168795974,0.0
523,4,49900,53,24.199695121951226,0.0,0.0,24.199695121951226,24.199695121951226,0.0
524,5,49900,53,19.986449864498656,0.0,0.0,19.986449864498656,19.986449864498656,0.0
525,6,49900,53,30.688910431731042,0.0,0.0,30.688910431731042,30.688910431731042,0.0
526,7,49900,53,31.535793900565725,0.0,0.0,31.535793900565725,31.535793900565725,0.0
527,8,49900,53,32.738368426310984,0.0,0.0,32.738368426310984,32.738368426310984,0.0
528,9,49900,53,24.199695121951226,0.0,0.0,24.199695121951226,24.199695121951226,0.0
529,10,49900,53,19.78800789591998,0.0,0.0,19.78800789591998,19.78800789591998,0.0
530,1,49900,54,40.75808168795974,0.0,0.0,40.75808168795974,40.75808168795974,0.0
531,2,49900,54,17.341753774680598,0.0,0.0,17.341753774680598,17.341753774680598,0.0
532,3,49900,54,40.75808168795974,0.0,0.0,40.75808168795974,40.75808168795974,0.0
533,4,49900,54,29.896801200154844,0.0,0.0,29.896801200154844,29.896801200154844,0.0
534,5,49900,54,28.24810056136276,0.0,0.0,28.24810056136276,28.24810056136276,0.0
535,6,49900,54,35.74029713511421,0.0,0.0,35.74029713511421,35.74029713511421,0.0
536,7,49900,54,36.56600851722801,0.0,0.0,36.56600851722801,36.56600851722801,0.0
537,8,49900,54,40.75808168795974,0.0,0.0,40.75808168795974,40.75808168795974,0.0
538,9,49900,54,32.44017373209446,0.0,0.0,32.44017373209446,32.44017373209446,0.0
539,10,49900,54,24.07719947735191,0.0,0.0,24.07719947735191,24.07719947735191,0.0
540,1,49900,55,32.80157247136991,0.0,0.0,32.80157247136991,32.80157247136991,0.0
541,2,49900,55,10.24728997289973,0.0,0.0,10.24728997289973,10.24728997289973,0.0
542,3,49900,55,40.75808168795974,0.0,0.0,40.75808168795974,40.75808168795974,0.0
543,4,49900,55,21.16785230352303,0.0,0.0,21.16785230352303,21.16785230352303,0.0
544,5,49900,55,18.716124661246607,0.0,0.0,18.716124661246607,18.716124661246607,0.0
545,6,49900,55,26.249153116531165,0.0,0.0,26.249153116531165,26.249153116531165,0.0
546,7,49900,55,29.557364842081544,0.0,0.0,29.557364842081544,29.557364842081544,0.0
