id,scenario,plant_id,timestep,area,fuel_type,production,up_activation,down_activation
16913,3,49907,60,2,Hydro,0.0,0.0,0.0
16914,4,49907,60,2,Hydro,0.0,0.0,0.0
16915,5,49907,60,2,Hydro,0.0,0.0,0.0
16916,6,49907,60,2,Hydro,0.0,0.0,0.0
16917,7,49907,60,2,Hydro,0.0,0.0,0.0
16918,8,49907,60,2,Hydro,0.0,0.0,0.0
16919,9,49907,60,2,Hydro,0.0,0.0,0.0
16920,10,49907,60,2,Hydro,0.0,0.0,0.0
16921,1,49907,61,2,Hydro,0.0,0.0,0.0
16922,2,49907,61,2,Hydro,0.0,0.0,0.0
16923,3,49907,61,2,Hydro,0.0,0.0,0.0
16924,4,49907,61,2,Hydro,0.0,0.0,0.0
16925,5,49907,61,2,Hydro,0.0,0.0,0.0
16926,6,49907,61,2,Hydro,0.0,0.0,0.0
16927,7,49907,61,2,Hydro,0.0,0.0,0.0
16928,8,49907,61,2,Hydro,0.0,0.0,0.0
16929,9,49907,61,2,Hydro,0.0,0.0,0.0
16930,10,49907,61,2,Hydro,0.0,0.0,0.0
16931,1,49907,62,2,Hydro,0.0,0.0,0.0
16932,2,49907,62,2,Hydro,0.0,0.0,0.0
16933,3,49907,62,2,Hydro,0.0,0.0,0.0
16934,4,49907,62,2,Hydro,0.0,0.0,0.0
16935,5,49907,62,2,Hydro,0.0,0.0,0.0
16936,6,49907,62,2,Hydro,0.0,0.0,0.0
16937,7,49907,62,2,Hydro,0.0,0.0,0.0
16938,8,49907,62,2,Hydro,0.0,0.0,0.0
16939,9,49907,62,2,Hydro,0.0,0.0,0.0
16940,10,49907,62,2,Hydro,0.0,0.0,0.0
16941,1,49907,63,2,Hydro,0.0,0.0,0.0
16942,2,49907,63,2,Hydro,0.0,0.0,0.0
16943,3,49907,63,2,Hydro,0.0,0.0,0.0
16944,4,49907,63,2,Hydro,0.0,0.0,0.0
16945,5,49907,63,2,Hydro,0.0,0.0,0.0
16946,6,49907,63,2,Hydro,0.0,0.0,0.0
16947,7,49907,63,2,Hydro,0.0,0.0,0.0
16948,8,49907,63,2,Hydro,0.0,0.0,0.0
16949,9,49907,63,2,Hydro,0.0,0.0,0.0
16950,10,49907,63,2,Hydro,0.0,0.0,0.0
16951,1,49907,64,2,Hydro,0.0,0.0,0.0
16952,2,49907,64,2,Hydro,0.0,0.0,0.0
16953,3,49907,64,2,Hydro,0.0,0.0,0.0
16954,4,49907,64,2,Hydro,0.0,0.0,0.0
16955,5,49907,64,2,Hydro,0.0,0.0,0.0
16956,6,49907,64,2,Hydro,0.0,0.0,0.0
16957,7,49907,64,2,Hydro,0.0,0.0,0.0
16958,8,49907,64,2,Hydro,0.0,0.0,0.0
16959,9,49907,64,2,Hydro,0.0,0.0,0.0
16960,10,49907,64,2,Hydro,0.0,0.0,0.0
16961,1,49907,65,2,Hydro,0.0,0.0,0.0
16962,2,49907,65,2,Hydro,0.0,0.0,0.0
16963,3,49907,65,2,Hydro,0.0,0.0,0.0
16964,4,49907,65,2,Hydro,0.0,0.0,0.0
16965,5,49907,65,2,Hydro,0.0,0.0,0.0
16966,6,49907,65,2,Hydro,0.0,0.0,0.0
16967,7,49907,65,2,Hydro,0.0,0.0,0.0
16968,8,49907,65,2,Hydro,0.0,0.0,0.0
16969,9,49907,65,2,Hydro,0.0,0.0,0.0
16970,10,49907,65,2,Hydro,0.0,0.0,0.0
16971,1,49907,66,2,Hydro,0.0,0.0,0.0
16972,2,49907,66,2,Hydro,0.0,0.0,0.0
16973,3,49907,66,2,Hydro,0.0,0.0,0.0
16974,4,49907,66,2,Hydro,0.0,0.0,0.0
16975,5,49907,66,2,Hydro,0.0,0.0,0.0
16976,6,49907,66,2,Hydro,0.0,0.0,0.0
16977,7,49907,66,2,Hydro,0.0,0.0,0.0
16978,8,49907,66,2,Hydro,0.0,0.0,0.0
16979,9,49907,66,2,Hydro,0.0,0.0,0.0
16980,10,49907,66,2,Hydro,0.0,0.0,0.0
16981,1,49907,67,2,Hydro,0.0,0.0,0.0
16982,2,49907,67,2,Hydro,0.0,0.0,0.0
16983,3,49907,67,2,Hydro,0.0,0.0,0.0
16984,4,49907,67,2,Hydro,0.0,0.0,0.0
16985,5,49907,67,2,Hydro,0.0,0.0,0.0
16986,6,49907,67,2,Hydro,0.0,0.0,0.0
16987,7,49907,67,2,Hydro,0.0,0.0,0.0
16988,8,49907,67,2,Hydro,0.0,0.0,0.0
16989,9,49907,67,2,Hydro,0.0,0.0,0.0
16990,10,49907,67,2,Hydro,0.0,0.0,0.0
16991,1,49907,68,2,Hydro,0.0,0.0,0.0
16992,2,49907,68,2,Hydro,0.0,0.0,0.0
16993,3,49907,68,2,Hydro,0.0,0.0,0.0
16994,4,49907,68,2,Hydro,0.0,0.0,0.0
16995,5,49907,68,2,Hydro,0.0,0.0,0.0
16996,6,49907,68,2,Hydro,0.0,0.0,0.0
16997,7,49907,68,2,Hydro,0.0,0.0,0.0
16998,8,49907,68,2,Hydro,0.0,0.0,0.0
16999,9,49907,68,2,Hydro,0.0,0.0,0.0
17000,10,49907,68,2,Hydro,0.0,0.0,0.0
17001,1,49907,69,2,Hydro,0.0,0.0,0.0
17002,2,49907,69,2,Hydro,0.0,0.0,0.0
17003,3,49907,69,2,Hydro,0.0,0.0,0.0
17004,4,49907,69,2,Hydro,0.0,0.0,0.0
17005,5,49907,69,2,Hydro,0.0,0.0,0.0
17006,6,49907,69,2,Hydro,0.0,0.0,0.0
17007,7,49907,69,2,Hydro,0.0,0.0,0.0
17008,8,49907,69,2,Hydro,0.0,0.0,0.0
17009,9,49907,69,2,Hydro,0.0,0.0,0.0
17010,10,49907,69,2,Hydro,0.0,0.0,0.0
17011,1,49907,70,2,Hydro,0.0,0.0,0.0
17012,2,49907,70,2,Hydro,0.0,0.0,0.0
17013,3,49907,70,2,Hydro,0.0,0.0,0.0
17014,4,49907,70,2,Hydro,0.0,0.0,0.0
17015,5,49907,70,2,Hydro,0.0,0.0,0.0
17016,6,49907,70,2,Hydro,0.0,0.0,0.0
17017,7,49907,70,2,Hydro,0.0,0.0,0.0
17018,8,49907,70,2,Hydro,0.0,0.0,0.0
17019,9,49907,70,2,Hydro,0.0,0.0,0.0
17020,10,49907,70,2,Hydro,0.0,0.0,0.0
17021,1,49907,71,2,Hydro,0.0,0.0,0.0
17022,2,49907,71,2,Hydro,0.0,0.0,0.0
17023,3,49907,71,2,Hydro,0.0,0.0,0.0
17024,4,49907,71,2,Hydro,0.0,0.0,0.0
17025,5,49907,71,2,Hydro,0.0,0.0,0.0
17026,6,49907,71,2,Hydro,0.0,0.0,0.0
17027,7,49907,71,2,Hydro,0.0,0.0,0.0
17028,8,49907,71,2,Hydro,0.0,0.0,0.0
17029,9,49907,71,2,Hydro,0.0,0.0,0.0
17030,10,49907,71,2,Hydro,0.0,0.0,0.0
17031,1,49907,72,2,Hydro,0.0,0.0,0.0
17032,2,49907,72,2,Hydro,0.0,0.0,0.0
17033,3,49907,72,2,Hydro,0.0,0.0,0.0
17034,4,49907,72,2,Hydro,0.0,0.0,0.0
17035,5,49907,72,2,Hydro,0.0,0.0,0.0
17036,6,49907,72,2,Hydro,0.0,0.0,0.0
17037,7,49907,72,2,Hydro,0.0,0.0,0.0
17038,8,49907,72,2,Hydro,0.0,0.0,0.0
17039,9,49907,72,2,Hydro,0.0,0.0,0.0
17040,10,49907,72,2,Hydro,0.0,0.0,0.0
17041,1,49907,73,2,Hydro,0.0,0.0,0.0
17042,2,49907,73,2,Hydro,0.0,0.0,0.0
17043,3,49907,73,2,Hydro,0.0,0.0,0.0
17044,4,49907,73,2,Hydro,0.0,0.0,0.0
17045,5,49907,73,2,Hydro,0.0,0.0,0.0
17046,6,49907,73,2,Hydro,0.0,0.0,0.0
17047,7,49907,73,2,Hydro,0.0,0.0,0.0
17048,8,49907,73,2,Hydro,0.0,0.0,0.0
17049,9,49907,73,2,Hydro,0.0,0.0,0.0
17050,10,49907,73,2,Hydro,0.0,0.0,0.0
17051,1,49907,74,2,Hydro,0.0,0.0,0.0
17052,2,49907,74,2,Hydro,0.0,0.0,0.0
17053,3,49907,74,2,Hydro,0.0,0.0,0.0
17054,4,49907,74,2,Hydro,0.0,0.0,0.0
17055,5,49907,74,2,Hydro,0.0,0.0,0.0
17056,6,49907,74,2,Hydro,0.0,0.0,0.0
17057,7,49907,74,2,Hydro,0.0,0.0,0.0
17058,8,49907,74,2,Hydro,0.0,0.0,0.0
17059,9,49907,74,2,Hydro,0.0,0.0,0.0
17060,10,49907,74,2,Hydro,0.0,0.0,0.0
17061,1,49907,75,2,Hydro,0.0,0.0,0.0
17062,2,49907,75,2,Hydro,0.0,0.0,0.0
17063,3,49907,75,2,Hydro,0.0,0.0,0.0
17064,4,49907,75,2,Hydro,0.0,0.0,0.0
17065,5,49907,75,2,Hydro,0.0,0.0,0.0
17066,6,49907,75,2,Hydro,0.0,0.0,0.0
17067,7,49907,75,2,Hydro,0.0,0.0,0.0
17068,8,49907,75,2,Hydro,0.0,0.0,0.0
17069,9,49907,75,2,Hydro,0.0,0.0,0.0
17070,10,49907,75,2,Hydro,0.0,0.0,0.0
17071,1,49907,76,2,Hydro,0.0,0.0,0.0
17072,2,49907,76,2,Hydro,0.0,0.0,0.0
17073,3,49907,76,2,Hydro,0.0,0.0,0.0
17074,4,49907,76,2,Hydro,0.0,0.0,0.0
17075,5,49907,76,2,Hydro,0.0,0.0,0.0
17076,6,49907,76,2,Hydro,0.0,0.0,0.0
17077,7,49907,76,2,Hydro,0.0,0.0,0.0
17078,8,49907,76,2,Hydro,0.0,0.0,0.0
17079,9,49907,76,2,Hydro,0.0,0.0,0.0
17080,10,49907,76,2,Hydro,0.0,0.0,0.0
17081,1,49907,77,2,Hydro,0.0,0.0,0.0
17082,2,49907,77,2,Hydro,0.0,0.0,0.0
17083,3,49907,77,2,Hydro,0.0,0.0,0.0
17084,4,49907,77,2,Hydro,0.0,0.0,0.0
17085,5,49907,77,2,Hydro,0.0,0.0,0.0
17086,6,49907,77,2,Hydro,0.0,0.0,0.0
17087,7,49907,77,2,Hydro,0.0,0.0,0.0
17088,8,49907,77,2,Hydro,0.0,0.0,0.0
17089,9,49907,77,2,Hydro,0.0,0.0,0.0
17090,10,49907,77,2,Hydro,0.0,0.0,0.0
17091,1,49907,78,2,Hydro,0.0,0.0,0.0
17092,2,49907,78,2,Hydro,0.0,0.0,0.0
17093,3,49907,78,2,Hydro,0.0,0.0,0.0
17094,4,49907,78,2,Hydro,0.0,0.0,0.0
17095,5,49907,78,2,Hydro,0.0,0.0,0.0
17096,6,49907,78,2,Hydro,0.0,0.0,0.0
17097,7,49907,78,2,Hydro,0.0,0.0,0.0
17098,8,49907,78,2,Hydro,0.0,0.0,0.0
17099,9,49907,78,2,Hydro,0.0,0.0,0.0
17100,10,49907,78,2,Hydro,0.0,0.0,0.0
17101,1,49907,79,2,Hydro,0.0,0.0,0.0
17102,2,49907,79,2,Hydro,0.0,0.0,0.0
17103,3,49907,79,2,Hydro,0.0,0.0,0.0
17104,4,49907,79,2,Hydro,0.0,0.0,0.0
17105,5,49907,79,2,Hydro,0.0,0.0,0.0
17106,6,49907,79,2,Hydro,0.0,0.0,0.0
17107,7,49907,79,2,Hydro,0.0,0.0,0.0
17108,8,49907,79,2,Hydro,0.0,0.0,0.0
17109,9,49907,79,2,Hydro,0.0,0.0,0.0
17110,10,49907,79,2,Hydro,0.0,0.0,0.0
17111,1,49907,80,2,Hydro,0.0,0.0,0.0
17112,2,49907,80,2,Hydro,0.0,0.0,0.0
17113,3,49907,80,2,Hydro,0.0,0.0,0.0
17114,4,49907,80,2,Hydro,0.0,0.0,0.0
17115,5,49907,80,2,Hydro,0.0,0.0,0.0
17116,6,49907,80,2,Hydro,0.0,0.0,0.0
17117,7,49907,80,2,Hydro,0.0,0.0,0.0
17118,8,49907,80,2,Hydro,0.0,0.0,0.0
17119,9,49907,80,2,Hydro,0.0,0.0,0.0
17120,10,49907,80,2,Hydro,0.0,0.0,0.0
17121,1,49907,81,2,Hydro,0.0,0.0,0.0
17122,2,49907,81,2,Hydro,0.0,0.0,0.0
17123,3,49907,81,2,Hydro,0.0,0.0,0.0
17124,4,49907,81,2,Hydro,0.0,0.0,0.0
17125,5,49907,81,2,Hydro,0.0,0.0,0.0
17126,6,49907,81,2,Hydro,0.0,0.0,0.0
17127,7,49907,81,2,Hydro,0.0,0.0,0.0
17128,8,49907,81,2,Hydro,0.0,0.0,0.0
17129,9,49907,81,2,Hydro,0.0,0.0,0.0
17130,10,49907,81,2,Hydro,0.0,0.0,0.0
17131,1,49907,82,2,Hydro,0.0,0.0,0.0
17132,2,49907,82,2,Hydro,0.0,0.0,0.0
17133,3,49907,82,2,Hydro,0.0,0.0,0.0
17134,4,49907,82,2,Hydro,0.0,0.0,0.0
17135,5,49907,82,2,Hydro,0.0,0.0,0.0
17136,6,49907,82,2,Hydro,0.0,0.0,0.0
17137,7,49907,82,2,Hydro,0.0,0.0,0.0
17138,8,49907,82,2,Hydro,0.0,0.0,0.0
17139,9,49907,82,2,Hydro,0.0,0.0,0.0
17140,10,49907,82,2,Hydro,0.0,0.0,0.0
17141,1,49907,83,2,Hydro,0.0,0.0,0.0
17142,2,49907,83,2,Hydro,0.0,0.0,0.0
17143,3,49907,83,2,Hydro,0.0,0.0,0.0
17144,4,49907,83,2,Hydro,0.0,0.0,0.0
17145,5,49907,83,2,Hydro,0.0,0.0,0.0
17146,6,49907,83,2,Hydro,0.0,0.0,0.0
17147,7,49907,83,2,Hydro,0.0,0.0,0.0
17148,8,49907,83,2,Hydro,0.0,0.0,0.0
17149,9,49907,83,2,Hydro,0.0,0.0,0.0
17150,10,49907,83,2,Hydro,0.0,0.0,0.0
17151,1,49907,84,2,Hydro,0.0,0.0,0.0
17152,2,49907,84,2,Hydro,0.0,0.0,0.0
17153,3,49907,84,2,Hydro,0.0,0.0,0.0
17154,4,49907,84,2,Hydro,0.0,0.0,0.0
17155,5,49907,84,2,Hydro,0.0,0.0,0.0
17156,6,49907,84,2,Hydro,0.0,0.0,0.0
17157,7,49907,84,2,Hydro,0.0,0.0,0.0
17158,8,49907,84,2,Hydro,0.0,0.0,0.0
17159,9,49907,84,2,Hydro,0.0,0.0,0.0
17160,10,49907,84,2,Hydro,0.0,0.0,0.0
17161,1,49907,85,2,Hydro,0.0,0.0,0.0
17162,2,49907,85,2,Hydro,0.0,0.0,0.0
17163,3,49907,85,2,Hydro,0.0,0.0,0.0
17164,4,49907,85,2,Hydro,0.0,0.0,0.0
17165,5,49907,85,2,Hydro,0.0,0.0,0.0
17166,6,49907,85,2,Hydro,0.0,0.0,0.0
17167,7,49907,85,2,Hydro,0.0,0.0,0.0
17168,8,49907,85,2,Hydro,0.0,0.0,0.0
17169,9,49907,85,2,Hydro,0.0,0.0,0.0
17170,10,49907,85,2,Hydro,0.0,0.0,0.0
17171,1,49907,86,2,Hydro,0.0,0.0,0.0
17172,2,49907,86,2,Hydro,0.0,0.0,0.0
17173,3,49907,86,2,Hydro,0.0,0.0,0.0
17174,4,49907,86,2,Hydro,0.0,0.0,0.0
17175,5,49907,86,2,Hydro,0.0,0.0,0.0
17176,6,49907,86,2,Hydro,0.0,0.0,0.0
17177,7,49907,86,2,Hydro,0.0,0.0,0.0
17178,8,49907,86,2,Hydro,0.0,0.0,0.0
17179,9,49907,86,2,Hydro,0.0,0.0,0.0
17180,10,49907,86,2,Hydro,0.0,0.0,0.0
17181,1,49907,87,2,Hydro,0.0,0.0,0.0
17182,2,49907,87,2,Hydro,0.0,0.0,0.0
17183,3,49907,87,2,Hydro,0.0,0.0,0.0
17184,4,49907,87,2,Hydro,0.0,0.0,0.0
17185,5,49907,87,2,Hydro,0.0,0.0,0.0
17186,6,49907,87,2,Hydro,0.0,0.0,0.0
17187,7,49907,87,2,Hydro,0.0,0.0,0.0
17188,8,49907,87,2,Hydro,0.0,0.0,0.0
17189,9,49907,87,2,Hydro,0.0,0.0,0.0
17190,10,49907,87,2,Hydro,0.0,0.0,0.0
17191,1,49907,88,2,Hydro,0.0,0.0,0.0
17192,2,49907,88,2,Hydro,0.0,0.0,0.0
17193,3,49907,88,2,Hydro,0.0,0.0,0.0
17194,4,49907,88,2,Hydro,0.0,0.0,0.0
17195,5,49907,88,2,Hydro,0.0,0.0,0.0
17196,6,49907,88,2,Hydro,0.0,0.0,0.0
17197,7,49907,88,2,Hydro,0.0,0.0,0.0
17198,8,49907,88,2,Hydro,0.0,0.0,0.0
17199,9,49907,88,2,Hydro,0.0,0.0,0.0
17200,10,49907,88,2,Hydro,0.0,0.0,0.0
17201,1,49907,89,2,Hydro,0.0,0.0,0.0
17202,2,49907,89,2,Hydro,0.0,0.0,0.0
17203,3,49907,89,2,Hydro,0.0,0.0,0.0
17204,4,49907,89,2,Hydro,0.0,0.0,0.0
17205,5,49907,89,2,Hydro,0.0,0.0,0.0
17206,6,49907,89,2,Hydro,0.0,0.0,0.0
17207,7,49907,89,2,Hydro,0.0,0.0,0.0
17208,8,49907,89,2,Hydro,0.0,0.0,0.0
17209,9,49907,89,2,Hydro,0.0,0.0,0.0
17210,10,49907,89,2,Hydro,0.0,0.0,0.0
17211,1,49907,90,2,Hydro,0.0,0.0,0.0
17212,2,49907,90,2,Hydro,0.0,0.0,0.0
17213,3,49907,90,2,Hydro,0.0,0.0,0.0
17214,4,49907,90,2,Hydro,0.0,0.0,0.0
17215,5,49907,90,2,Hydro,0.0,0.0,0.0
17216,6,49907,90,2,Hydro,0.0,0.0,0.0
17217,7,49907,90,2,Hydro,0.0,0.0,0.0
17218,8,49907,90,2,Hydro,0.0,0.0,0.0
17219,9,49907,90,2,Hydro,0.0,0.0,0.0
17220,10,49907,90,2,Hydro,0.0,0.0,0.0
17221,1,49907,91,2,Hydro,0.0,0.0,0.0
17222,2,49907,91,2,Hydro,0.0,0.0,0.0
17223,3,49907,91,2,Hydro,0.0,0.0,0.0
17224,4,49907,91,2,Hydro,0.0,0.0,0.0
17225,5,49907,91,2,Hydro,0.0,0.0,0.0
17226,6,49907,91,2,Hydro,0.0,0.0,0.0
17227,7,49907,91,2,Hydro,0.0,0.0,0.0
17228,8,49907,91,2,Hydro,0.0,0.0,0.0
17229,9,49907,91,2,Hydro,0.0,0.0,0.0
17230,10,49907,91,2,Hydro,0.0,0.0,0.0
17231,1,49907,92,2,Hydro,0.0,0.0,0.0
17232,2,49907,92,2,Hydro,0.0,0.0,0.0
17233,3,49907,92,2,Hydro,0.0,0.0,0.0
17234,4,49907,92,2,Hydro,0.0,0.0,0.0
17235,5,49907,92,2,Hydro,0.0,0.0,0.0
17236,6,49907,92,2,Hydro,0.0,0.0,0.0
17237,7,49907,92,2,Hydro,0.0,0.0,0.0
17238,8,49907,92,2,Hydro,0.0,0.0,0.0
17239,9,49907,92,2,Hydro,0.0,0.0,0.0
17240,10,49907,92,2,Hydro,0.0,0.0,0.0
17241,1,49907,93,2,Hydro,0.0,0.0,0.0
17242,2,49907,93,2,Hydro,0.0,0.0,0.0
17243,3,49907,93,2,Hydro,0.0,0.0,0.0
17244,4,49907,93,2,Hydro,0.0,0.0,0.0
17245,5,49907,93,2,Hydro,0.0,0.0,0.0
17246,6,49907,93,2,Hydro,0.0,0.0,0.0
17247,7,49907,93,2,Hydro,0.0,0.0,0.0
17248,8,49907,93,2,Hydro,0.0,0.0,0.0
17249,9,49907,93,2,Hydro,0.0,0.0,0.0
17250,10,49907,93,2,Hydro,0.0,0.0,0.0
17251,1,49907,94,2,Hydro,0.0,0.0,0.0
17252,2,49907,94,2,Hydro,0.0,0.0,0.0
17253,3,49907,94,2,Hydro,0.0,0.0,0.0
17254,4,49907,94,2,Hydro,0.0,0.0,0.0
17255,5,49907,94,2,Hydro,0.0,0.0,0.0
17256,6,49907,94,2,Hydro,0.0,0.0,0.0
17257,7,49907,94,2,Hydro,0.0,0.0,0.0
17258,8,49907,94,2,Hydro,0.0,0.0,0.0
17259,9,49907,94,2,Hydro,0.0,0.0,0.0
17260,10,49907,94,2,Hydro,0.0,0.0,0.0
17261,1,49907,95,2,Hydro,0.0,0.0,0.0
17262,2,49907,95,2,Hydro,0.0,0.0,0.0
17263,3,49907,95,2,Hydro,0.0,0.0,0.0
17264,4,49907,95,2,Hydro,0.0,0.0,0.0
17265,5,49907,95,2,Hydro,0.0,0.0,0.0
17266,6,49907,95,2,Hydro,0.0,0.0,0.0
17267,7,49907,95,2,Hydro,0.0,0.0,0.0
17268,8,49907,95,2,Hydro,0.0,0.0,0.0
17269,9,49907,95,2,Hydro,0.0,0.0,0.0
17270,10,49907,95,2,Hydro,0.0,0.0,0.0
17271,1,49907,96,2,Hydro,0.0,0.0,0.0
17272,2,49907,96,2,Hydro,0.0,0.0,0.0
17273,3,49907,96,2,Hydro,0.0,0.0,0.0
17274,4,49907,96,2,Hydro,0.0,0.0,0.0
17275,5,49907,96,2,Hydro,0.0,0.0,0.0
17276,6,49907,96,2,Hydro,0.0,0.0,0.0
17277,7,49907,96,2,Hydro,0.0,0.0,0.0
17278,8,49907,96,2,Hydro,0.0,0.0,0.0
17279,9,49907,96,2,Hydro,0.0,0.0,0.0
17280,10,49907,96,2,Hydro,0.0,0.0,0.0
17281,1,49908,1,2,Hydro,0.0,0.0,0.0
17282,2,49908,1,2,Hydro,0.0,0.0,0.0
17283,3,49908,1,2,Hydro,0.0,0.0,0.0
17284,4,49908,1,2,Hydro,0.0,0.0,0.0
17285,5,49908,1,2,Hydro,0.0,0.0,0.0
17286,6,49908,1,2,Hydro,0.0,0.0,0.0
17287,7,49908,1,2,Hydro,0.0,0.0,0.0
17288,8,49908,1,2,Hydro,0.0,0.0,0.0
17289,9,49908,1,2,Hydro,0.0,0.0,0.0
17290,10,49908,1,2,Hydro,0.0,0.0,0.0
17291,1,49908,2,2,Hydro,0.0,0.0,0.0
17292,2,49908,2,2,Hydro,0.0,0.0,0.0
17293,3,49908,2,2,Hydro,0.0,0.0,0.0
17294,4,49908,2,2,Hydro,0.0,0.0,0.0
17295,5,49908,2,2,Hydro,0.0,0.0,0.0
17296,6,49908,2,2,Hydro,0.0,0.0,0.0
17297,7,49908,2,2,Hydro,0.0,0.0,0.0
17298,8,49908,2,2,Hydro,0.0,0.0,0.0
17299,9,49908,2,2,Hydro,0.0,0.0,0.0
17300,10,49908,2,2,Hydro,0.0,0.0,0.0
17301,1,49908,3,2,Hydro,0.0,0.0,0.0
17302,2,49908,3,2,Hydro,0.0,0.0,0.0
17303,3,49908,3,2,Hydro,0.0,0.0,0.0
17304,4,49908,3,2,Hydro,0.0,0.0,0.0
17305,5,49908,3,2,Hydro,0.0,0.0,0.0
17306,6,49908,3,2,Hydro,0.0,0.0,0.0
17307,7,49908,3,2,Hydro,0.0,0.0,0.0
17308,8,49908,3,2,Hydro,0.0,0.0,0.0
17309,9,49908,3,2,Hydro,0.0,0.0,0.0
17310,10,49908,3,2,Hydro,0.0,0.0,0.0
17311,1,49908,4,2,Hydro,0.0,0.0,0.0
17312,2,49908,4,2,Hydro,0.0,0.0,0.0
17313,3,49908,4,2,Hydro,0.0,0.0,0.0
17314,4,49908,4,2,Hydro,0.0,0.0,0.0
17315,5,49908,4,2,Hydro,0.0,0.0,0.0
17316,6,49908,4,2,Hydro,0.0,0.0,0.0
17317,7,49908,4,2,Hydro,0.0,0.0,0.0
17318,8,49908,4,2,Hydro,0.0,0.0,0.0
17319,9,49908,4,2,Hydro,0.0,0.0,0.0
17320,10,49908,4,2,Hydro,0.0,0.0,0.0
17321,1,49908,5,2,Hydro,0.0,0.0,0.0
17322,2,49908,5,2,Hydro,0.0,0.0,0.0
17323,3,49908,5,2,Hydro,0.0,0.0,0.0
17324,4,49908,5,2,Hydro,0.0,0.0,0.0
17325,5,49908,5,2,Hydro,0.0,0.0,0.0
17326,6,49908,5,2,Hydro,0.0,0.0,0.0
17327,7,49908,5,2,Hydro,0.0,0.0,0.0
17328,8,49908,5,2,Hydro,0.0,0.0,0.0
17329,9,49908,5,2,Hydro,0.0,0.0,0.0
17330,10,49908,5,2,Hydro,0.0,0.0,0.0
17331,1,49908,6,2,Hydro,0.0,0.0,0.0
17332,2,49908,6,2,Hydro,0.0,0.0,0.0
17333,3,49908,6,2,Hydro,0.0,0.0,0.0
17334,4,49908,6,2,Hydro,0.0,0.0,0.0
17335,5,49908,6,2,Hydro,0.0,0.0,0.0
17336,6,49908,6,2,Hydro,0.0,0.0,0.0
17337,7,49908,6,2,Hydro,0.0,0.0,0.0
17338,8,49908,6,2,Hydro,0.0,0.0,0.0
17339,9,49908,6,2,Hydro,0.0,0.0,0.0
17340,10,49908,6,2,Hydro,0.0,0.0,0.0
17341,1,49908,7,2,Hydro,0.0,0.0,0.0
17342,2,49908,7,2,Hydro,0.0,0.0,0.0
17343,3,49908,7,2,Hydro,0.0,0.0,0.0
17344,4,49908,7,2,Hydro,0.0,0.0,0.0
17345,5,49908,7,2,Hydro,0.0,0.0,0.0
17346,6,49908,7,2,Hydro,0.0,0.0,0.0
17347,7,49908,7,2,Hydro,0.0,0.0,0.0
17348,8,49908,7,2,Hydro,0.0,0.0,0.0
17349,9,49908,7,2,Hydro,0.0,0.0,0.0
17350,10,49908,7,2,Hydro,0.0,0.0,0.0
17351,1,49908,8,2,Hydro,0.0,0.0,0.0
17352,2,49908,8,2,Hydro,0.0,0.0,0.0
17353,3,49908,8,2,Hydro,0.0,0.0,0.0
17354,4,49908,8,2,Hydro,0.0,0.0,0.0
17355,5,49908,8,2,Hydro,0.0,0.0,0.0
17356,6,49908,8,2,Hydro,0.0,0.0,0.0
17357,7,49908,8,2,Hydro,0.0,0.0,0.0
17358,8,49908,8,2,Hydro,0.0,0.0,0.0
17359,9,49908,8,2,Hydro,0.0,0.0,0.0
17360,10,49908,8,2,Hydro,0.0,0.0,0.0
17361,1,49908,9,2,Hydro,0.0,0.0,0.0
17362,2,49908,9,2,Hydro,0.0,0.0,0.0
17363,3,49908,9,2,Hydro,0.0,0.0,0.0
17364,4,49908,9,2,Hydro,0.0,0.0,0.0
17365,5,49908,9,2,Hydro,0.0,0.0,0.0
17366,6,49908,9,2,Hydro,0.0,0.0,0.0
17367,7,49908,9,2,Hydro,0.0,0.0,0.0
17368,8,49908,9,2,Hydro,0.0,0.0,0.0
17369,9,49908,9,2,Hydro,0.0,0.0,0.0
17370,10,49908,9,2,Hydro,0.0,0.0,0.0
17371,1,49908,10,2,Hydro,0.0,0.0,0.0
17372,2,49908,10,2,Hydro,0.0,0.0,0.0
17373,3,49908,10,2,Hydro,0.0,0.0,0.0
17374,4,49908,10,2,Hydro,0.0,0.0,0.0
17375,5,49908,10,2,Hydro,0.0,0.0,0.0
17376,6,49908,10,2,Hydro,0.0,0.0,0.0
17377,7,49908,10,2,Hydro,0.0,0.0,0.0
17378,8,49908,10,2,Hydro,0.0,0.0,0.0
17379,9,49908,10,2,Hydro,0.0,0.0,0.0
17380,10,49908,10,2,Hydro,0.0,0.0,0.0
17381,1,49908,11,2,Hydro,0.0,0.0,0.0
17382,2,49908,11,2,Hydro,0.0,0.0,0.0
17383,3,49908,11,2,Hydro,0.0,0.0,0.0
17384,4,49908,11,2,Hydro,0.0,0.0,0.0
17385,5,49908,11,2,Hydro,0.0,0.0,0.0
17386,6,49908,11,2,Hydro,0.0,0.0,0.0
17387,7,49908,11,2,Hydro,0.0,0.0,0.0
17388,8,49908,11,2,Hydro,0.0,0.0,0.0
17389,9,49908,11,2,Hydro,0.0,0.0,0.0
17390,10,49908,11,2,Hydro,0.0,0.0,0.0
17391,1,49908,12,2,Hydro,0.0,0.0,0.0
17392,2,49908,12,2,Hydro,0.0,0.0,0.0
17393,3,49908,12,2,Hydro,0.0,0.0,0.0
